Title,slate,Player,Pos,Start,Team,Opp,BestOf,Odds,Win %,Salary,AvgKill,AvgDth,AvgAst,AvgCS,Floor,Ceiling,Avg,StD,FC Proj,My Proj,Exp.,Used,Con.,Value,Actual Score,Val,AvgTur,AvgDrg,AvgBrns,AvgLgth
Main,46091.0,Morgan,TOP,Y,WE,vs SN,3,-185.0,64.90%,8800,2.6,3.0,5.7,235.9,23.7,94.7,63.2,28.4,52.06,52.06,100,,55,5.9,54.4,6.2,,,,
Main,46091.0,Angel,MID,Y,SN,vs WE,3,185.0,35.10%,8500,4.1,2.1,6.0,253.5,28.3,101.1,75.1,29.1,57.4,57.4,100,,61,6.8,94.64,11.1,,,,
Main,46091.0,Cube,TOP,Y,VG,vs BLG,3,-160.0,61.30%,8500,2.2,2.2,5.3,232.9,28.1,90.6,55.7,25.0,53.09,53.09,100,,55,6.2,82.5,9.7,,,,
Main,46091.0,Aix,JNG,Y,VG,vs BLG,3,-160.0,61.30%,8400,2.6,2.3,6.3,175.9,24.8,92.3,61.7,27.0,51.83,51.83,100,,56,6.2,76.58,9.1,,,,
Main,46091.0,Leyan,JNG,N,VG,vs BLG,3,-160.0,61.30%,8300,3.1,3.3,6.3,160.9,0.0,25.8,60.3,17.2,0.0,0.0,100,,71,0.0,0.0,,,,,
Main,46091.0,SofM,JNG,Y,SN,vs WE,3,185.0,35.10%,8300,1.8,3.1,8.8,170.7,21.1,84.6,64.0,25.4,46.49,46.49,100,,60,5.6,85.12,10.3,,,,
Main,46091.0,FoFo,MID,Y,BLG,vs VG,3,160.0,38.50%,8200,3.2,2.0,5.2,280.4,29.8,95.5,65.3,26.3,56.07,56.07,100,,60,6.8,16.0,2.0,,,,
Main,46091.0,Meteor,JNG,N,BLG,vs VG,3,160.0,38.50%,8200,1.9,2.7,6.6,176.0,0.0,37.8,55.1,25.2,0.0,0.0,100,,54,0.0,0.0,,,,,
Main,46091.0,bin,TOP,Y,SN,vs WE,3,185.0,35.10%,8100,2.8,3.1,4.8,262.5,9.4,80.4,52.9,28.4,37.84,37.84,100,,46,4.7,73.88,9.1,,,,
Main,46091.0,Missing,SUP,Y,WE,vs SN,3,-185.0,64.90%,7900,0.9,2.9,9.9,41.4,30.0,96.7,60.8,26.7,56.69,56.69,100,,56,7.2,33.76,4.3,,,,
Main,46091.0,Team WE,TEAM,Y,WE,vs SN,3,-185.0,64.90%,7800,0.0,0.0,0.0,0.0,26.8,81.0,44.6,21.7,48.45,48.45,100,,51,6.2,41.0,5.3,,,,
Main,46091.0,Zeka,MID,N,VG,vs BLG,3,-160.0,61.30%,7800,2.8,1.6,2.1,240.3,0.0,29.4,41.3,19.6,0.0,0.0,100,,53,0.0,0.0,,,,,
Main,46091.0,Kingen,TOP,Y,BLG,vs VG,3,160.0,38.50%,7800,2.3,3.4,4.1,236.5,9.6,77.1,42.3,27.0,36.58,36.58,100,,36,4.7,9.86,1.3,,,,
Main,46091.0,l3est16,JNG,Y,BLG,vs VG,3,160.0,38.50%,7800,,,,,26.9,26.9,,,26.86,26.86,100,,0,3.4,19.1,2.4,,,,
Main,46091.0,Hang,SUP,Y,VG,vs BLG,3,-160.0,61.30%,7700,0.9,3.0,8.4,54.0,18.5,86.3,50.0,27.1,45.61,45.61,100,,46,5.9,64.76,8.4,,,,
Main,46091.0,ADD,TOP,N,BLG,vs VG,3,160.0,38.50%,7700,1.9,3.5,5.5,235.4,0.0,49.4,36.4,32.9,0.0,0.0,100,,10,0.0,0.0,,,,,
Main,46091.0,Vici Gaming,TEAM,Y,VG,vs BLG,3,-160.0,61.30%,7600,0.0,0.0,0.0,0.0,24.9,69.6,37.8,17.9,42.75,42.75,100,,53,5.6,57.0,7.5,,,,
Main,46091.0,Plex,MID,N,WE,vs SN,3,-185.0,64.90%,7500,2.1,2.8,5.9,211.8,0.0,53.6,49.2,35.7,0.0,0.0,100,,27,0.0,0.0,,,,,
Main,46091.0,Poss,TOP,N,WE,vs SN,3,-185.0,64.90%,7500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
Main,46091.0,Shanks,MID,N,WE,vs SN,3,-185.0,64.90%,7500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
Main,46091.0,View,JNG,N,SN,vs WE,3,185.0,35.10%,7500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
Main,46091.0,SwordArt,SUP,Y,SN,vs WE,3,185.0,35.10%,7400,0.6,3.2,9.3,33.0,10.9,73.2,50.8,24.9,35.83,35.83,100,,51,4.8,71.42,9.7,,,,
Main,46091.0,Suning,TEAM,Y,SN,vs WE,3,185.0,35.10%,7300,0.0,0.0,0.0,0.0,15.8,60.6,36.9,17.9,33.74,33.74,100,,51,4.6,56.0,7.7,,,,
Main,46091.0,Maestro,SUP,N,VG,vs BLG,3,-160.0,61.30%,7200,0.7,2.9,5.3,32.4,0.0,21.6,31.5,14.4,0.0,0.0,100,,54,0.0,0.0,,,,,
Main,46091.0,Jinjiao,SUP,N,BLG,vs VG,3,160.0,38.50%,7200,3.3,2.3,4.5,301.0,0.0,44.0,63.3,29.3,0.0,0.0,100,,54,0.0,0.0,,,,,
Main,46091.0,XinMo,SUP,Y,BLG,vs VG,3,160.0,38.50%,7100,0.5,3.5,6.9,36.4,9.2,61.0,36.3,20.7,29.9,29.9,100,,43,4.2,6.24,0.9,,,,
Main,46091.0,Bilibili Gaming,TEAM,Y,BLG,vs VG,3,160.0,38.50%,7000,0.0,0.0,0.0,0.0,22.2,65.9,37.9,17.5,39.69,39.69,100,,54,5.7,10.0,1.4,,,,
Main,46091.0,Jiumeng - STAR,ADC,Y,WE,vs SN,3,-185.0,64.90%,10300,4.8,2.5,5.9,273.2,40.9,129.4,85.8,35.4,114.38,114.38,100,,59,7.4,119.4,11.6,,,,
Main,46091.0,iBoy - STAR,ADC,Y,VG,vs BLG,3,-160.0,61.30%,9800,3.2,1.9,5.4,287.5,38.9,103.9,67.9,26.0,97.28,97.28,100,,62,6.6,120.87,12.3,,,,
Main,46091.0,huanfeng - STAR,ADC,Y,SN,vs WE,3,185.0,35.10%,9500,4.8,2.5,5.4,319.4,28.1,108.4,80.0,32.1,90.3,90.3,100,,60,6.3,132.57,14.0,,,,
Main,46091.0,Teacherma - STAR,MID,Y,WE,vs SN,3,-185.0,64.90%,9200,3.6,2.9,7.1,229.0,41.1,108.9,83.8,27.1,102.35,102.35,100,,68,7.4,83.67,9.1,,,,
Main,46091.0,Wings - STAR,ADC,Y,BLG,vs VG,3,160.0,38.50%,9200,,,,,31.3,31.3,,,47.01,47.01,100,,0,3.4,25.98,2.8,,,,
Main,46091.0,Forge - STAR,MID,Y,VG,vs BLG,3,-160.0,61.30%,8900,3.9,2.9,5.5,272.8,39.7,88.0,73.4,19.3,88.56,88.56,100,,74,6.6,120.03,13.5,,,,
Main,46091.0,beishang - STAR,JNG,Y,WE,vs SN,3,-185.0,64.90%,8800,3.0,2.4,8.1,172.6,38.2,119.7,78.2,32.6,106.2,106.2,100,,58,8.0,100.14,11.4,,,,
Main,46091.0,Morgan - STAR,TOP,Y,WE,vs SN,3,-185.0,64.90%,8800,2.6,3.0,5.7,235.9,23.7,94.7,63.2,28.4,78.09,78.09,100,,55,5.9,81.6,9.3,,,,
Main,46091.0,Angel - STAR,MID,Y,SN,vs WE,3,185.0,35.10%,8500,4.1,2.1,6.0,253.5,28.3,101.1,75.1,29.1,86.1,86.1,100,,61,6.8,141.96,16.7,,,,
Main,46091.0,Cube - STAR,TOP,Y,VG,vs BLG,3,-160.0,61.30%,8500,2.2,2.2,5.3,232.9,28.1,90.6,55.7,25.0,79.64,79.64,100,,55,6.2,123.75,14.6,,,,
Main,46091.0,Aix - STAR,JNG,Y,VG,vs BLG,3,-160.0,61.30%,8400,2.6,2.3,6.3,175.9,24.8,92.3,61.7,27.0,77.75,77.75,100,,56,6.2,114.87,13.7,,,,
Main,46091.0,Leyan - STAR,JNG,N,VG,vs BLG,3,-160.0,61.30%,8300,3.1,3.3,6.3,160.9,0.0,25.8,60.3,17.2,0.0,0.0,100,,71,0.0,0.0,,,,,
Main,46091.0,SofM - STAR,JNG,Y,SN,vs WE,3,185.0,35.10%,8300,1.8,3.1,8.8,170.7,21.1,84.6,64.0,25.4,69.74,69.74,100,,60,5.6,127.68,15.4,,,,
Main,46091.0,FoFo - STAR,MID,Y,BLG,vs VG,3,160.0,38.50%,8200,3.2,2.0,5.2,280.4,29.8,95.5,65.3,26.3,84.11,84.11,100,,60,6.8,24.0,2.9,,,,
Main,46091.0,Meteor - STAR,JNG,N,BLG,vs VG,3,160.0,38.50%,8200,1.9,2.7,6.6,176.0,0.0,37.8,55.1,25.2,0.0,0.0,100,,54,0.0,0.0,,,,,
Main,46091.0,bin - STAR,TOP,Y,SN,vs WE,3,185.0,35.10%,8100,2.8,3.1,4.8,262.5,9.4,80.4,52.9,28.4,56.76,56.76,100,,46,4.7,110.82,13.7,,,,
Main,46091.0,Missing - STAR,SUP,Y,WE,vs SN,3,-185.0,64.90%,7900,0.9,2.9,9.9,41.4,30.0,96.7,60.8,26.7,85.04,85.04,100,,56,7.2,50.64,6.4,,,,
Main,46091.0,Zeka - STAR,MID,N,VG,vs BLG,3,-160.0,61.30%,7800,2.8,1.6,2.1,240.3,0.0,29.4,41.3,19.6,0.0,0.0,100,,53,0.0,0.0,,,,,
Main,46091.0,Kingen - STAR,TOP,Y,BLG,vs VG,3,160.0,38.50%,7800,2.3,3.4,4.1,236.5,9.6,77.1,42.3,27.0,54.87,54.87,100,,36,4.7,14.79,1.9,,,,
Main,46091.0,l3est16 - STAR,JNG,Y,BLG,vs VG,3,160.0,38.50%,7800,,,,,26.9,26.9,,,40.29,40.29,100,,0,3.4,28.65,3.7,,,,
Main,46091.0,Hang - STAR,SUP,Y,VG,vs BLG,3,-160.0,61.30%,7700,0.9,3.0,8.4,54.0,18.5,86.3,50.0,27.1,68.42,68.42,100,,46,5.9,97.14,12.6,,,,
Main,46091.0,ADD - STAR,TOP,N,BLG,vs VG,3,160.0,38.50%,7700,1.9,3.5,5.5,235.4,0.0,49.4,36.4,32.9,0.0,0.0,100,,10,0.0,0.0,,,,,
Main,46091.0,Plex - STAR,MID,N,WE,vs SN,3,-185.0,64.90%,7500,2.1,2.8,5.9,211.8,0.0,53.6,49.2,35.7,0.0,0.0,100,,27,0.0,0.0,,,,,
Main,46091.0,Poss - STAR,TOP,N,WE,vs SN,3,-185.0,64.90%,7500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
Main,46091.0,Shanks - STAR,MID,N,WE,vs SN,3,-185.0,64.90%,7500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
Main,46091.0,View - STAR,JNG,N,SN,vs WE,3,185.0,35.10%,7500,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
Main,46091.0,SwordArt - STAR,SUP,Y,SN,vs WE,3,185.0,35.10%,7400,0.6,3.2,9.3,33.0,10.9,73.2,50.8,24.9,53.75,53.75,100,,51,4.8,107.13,14.5,,,,
Main,46091.0,Maestro - STAR,SUP,N,VG,vs BLG,3,-160.0,61.30%,7200,0.7,2.9,5.3,32.4,0.0,21.6,31.5,14.4,0.0,0.0,100,,54,0.0,0.0,,,,,
Main,46091.0,Jinjiao - STAR,SUP,N,BLG,vs VG,3,160.0,38.50%,7200,3.3,2.3,4.5,301.0,0.0,44.0,63.3,29.3,0.0,0.0,100,,54,0.0,0.0,,,,,
Main,46091.0,XinMo - STAR,SUP,Y,BLG,vs VG,3,160.0,38.50%,7100,0.5,3.5,6.9,36.4,9.2,61.0,36.3,20.7,44.85,44.85,100,,43,4.2,9.36,1.3,,,,
Main,46122.0,Smlz,ADC,Y,OMG,vs V5,3,-162.5,61.70%,10100,3.0,2.3,3.8,269.1,44.4,112.9,52.4,27.4,71.82,71.82,100,,48,7.1,71.2,7.0,,,,
Main,46122.0,Wink,ADC,Y,ES,vs LGD,3,117.5,46%,9800,4.4,2.2,7.1,343.4,31.7,112.9,83.5,32.5,64.17,64.17,100,,61,6.5,47.72,4.9,,,,
Main,46122.0,SamD,ADC,Y,V5,vs OMG,3,162.5,38.10%,9500,7.0,1.5,9.0,364.0,43.4,43.4,109.6,0.0,43.36,43.36,100,,0,4.6,76.6,8.1,,,,
Main,46122.0,Kramer,ADC,Y,LGD,vs ES,3,-117.5,54.10%,9400,4.0,2.8,6.2,269.1,36.8,113.1,68.2,30.5,67.31,67.31,100,,55,7.2,92.04,9.8,,,,
Main,46122.0,icon,MID,Y,OMG,vs V5,3,-162.5,61.70%,9200,2.6,2.5,4.4,260.2,45.5,108.3,51.6,25.1,70.63,70.63,100,,51,7.7,44.66,4.9,,,,
Main,46122.0,fenfen,MID,Y,ES,vs LGD,3,117.5,46%,8900,2.6,3.1,5.1,183.3,35.9,44.6,43.7,3.5,39.35,39.35,100,,0,4.4,70.0,7.9,,,,
Main,46122.0,H4cker,JNG,Y,OMG,vs V5,3,-162.5,61.70%,8800,1.6,2.3,5.8,172.2,36.6,92.4,46.9,22.3,58.93,58.93,100,,52,6.7,48.02,5.5,,,,
Main,46122.0,Curse,TOP,Y,OMG,vs V5,3,-162.5,61.70%,8700,2.5,3.1,3.3,240.0,40.8,90.3,42.0,19.8,60.62,60.62,100,,53,7.0,39.94,4.6,,,,
Main,46122.0,WEI,JNG,Y,ES,vs LGD,3,117.5,46%,8600,2.5,2.7,9.9,156.0,19.3,105.0,73.5,34.3,53.59,53.59,100,,53,6.2,50.38,5.9,,,,
Main,46122.0,xiye,MID,Y,LGD,vs ES,3,-117.5,54.10%,8400,3.8,2.8,4.7,251.7,31.4,96.9,54.3,26.2,57.61,57.61,100,,52,6.9,69.96,8.3,,,,
Main,46122.0,XiaoBai,TOP,Y,ES,vs LGD,3,117.5,46%,8400,2.7,2.7,7.3,242.9,20.7,92.7,66.4,28.8,49.5,49.5,100,,57,5.9,36.2,4.3,,,,
Main,46122.0,Weiwei,JNG,Y,V5,vs OMG,3,162.5,38.10%,8200,3.0,0.5,13.5,163.0,38.8,38.8,97.5,0.0,38.76,38.76,100,,0,4.7,57.82,7.1,,,,
Main,46122.0,Peanut,JNG,Y,LGD,vs ES,3,-117.5,54.10%,8200,3.4,2.5,6.5,185.8,29.5,107.2,62.2,31.1,60.56,60.56,100,,50,7.4,78.96,9.6,,,,
Main,46122.0,LangX,TOP,N,LGD,vs ES,3,-117.5,54.10%,8200,2.6,2.1,5.7,267.2,0.0,33.9,61.7,22.6,0.0,0.0,100,,63,0.0,51.82,6.3,,,,
Main,46122.0,Mole,MID,Y,V5,vs OMG,3,162.5,38.10%,8200,2.5,4.0,4.6,226.3,22.2,73.0,37.8,20.3,42.53,42.53,100,,46,5.2,57.5,7.0,,,,
Main,46122.0,Aliez,TOP,N,OMG,vs V5,3,-162.5,61.70%,8200,1.7,3.7,2.8,213.3,0.0,20.6,23.6,13.7,0.0,0.0,100,,42,0.0,0.0,,,,,
Main,46122.0,Sora,SUP,N,OMG,vs V5,3,-162.5,61.70%,8200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
Main,46122.0,Lies,TOP,N,LGD,vs ES,3,-117.5,54.10%,8000,1.7,3.5,5.9,224.3,0.0,40.7,46.2,27.1,0.0,0.0,100,,41,0.0,0.0,,,,,
Main,46122.0,cold,SUP,Y,OMG,vs V5,3,-162.5,61.70%,7900,0.7,2.6,6.1,50.4,28.7,85.2,35.4,22.6,51.33,51.33,100,,36,6.5,38.92,4.9,,,,
Main,46122.0,Yuuki,MID,N,LGD,vs ES,3,-117.5,54.10%,7800,3.0,3.2,6.0,279.9,0.0,50.0,57.5,33.3,0.0,0.0,100,,42,0.0,0.0,,,,,
Main,46122.0,Biubiu,TOP,Y,V5,vs OMG,3,162.5,38.10%,7800,2.4,3.2,6.3,208.9,0.0,72.6,57.6,29.2,28.82,28.82,100,,49,3.7,59.66,7.6,,,,
Main,46122.0,rat,ADC,N,ES,vs LGD,3,117.5,46%,7800,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
Main,46122.0,CJJ,TOP,N,ES,vs LGD,3,117.5,46%,7800,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,7.44,1.0,,,,
Main,46122.0,OMG,TEAM,Y,OMG,vs V5,3,-162.5,61.70%,7800,0.0,0.0,0.0,0.0,31.1,78.6,32.6,19.0,50.11,50.11,100,,42,6.4,27.0,3.5,,,,
Main,46122.0,ShiauC,SUP,Y,ES,vs LGD,3,117.5,46%,7700,1.4,3.1,10.0,35.8,17.6,90.9,60.0,29.3,46.9,46.9,100,,51,6.1,26.64,3.5,,,,
Main,46122.0,eStar,TEAM,Y,ES,vs LGD,3,117.5,46%,7600,0.0,0.0,0.0,0.0,24.7,81.2,48.1,22.6,47.32,47.32,100,,53,6.2,46.0,6.1,,,,
Main,46122.0,Garvey,TOP,Y,LGD,vs ES,3,-117.5,54.10%,7500,,,,,29.4,29.4,,,29.41,29.41,100,,0,3.9,12.32,1.6,,,,
Main,46122.0,Mark,SUP,Y,LGD,vs ES,3,-117.5,54.10%,7400,0.4,3.1,7.1,37.2,4.1,67.4,34.8,25.3,29.42,29.42,100,,27,4.0,60.8,8.2,,,,
Main,46122.0,LGD Gaming,TEAM,Y,LGD,vs ES,3,-117.5,54.10%,7400,0.0,0.0,0.0,0.0,23.4,73.6,34.3,20.1,43.46,43.46,100,,41,5.9,45.0,6.1,,,,
Main,46122.0,y4,ADC,N,V5,vs OMG,3,162.5,38.10%,7400,2.4,3.4,4.4,169.8,0.0,21.2,33.7,14.1,0.0,0.0,100,,58,0.0,0.0,,,,,
Main,46122.0,xiaohan,JNG,N,V5,vs OMG,3,162.5,38.10%,7300,2.5,4.1,4.4,143.7,0.0,15.9,30.1,10.6,0.0,0.0,100,,65,0.0,0.0,,,,,
Main,46122.0,clx,MID,N,V5,vs OMG,3,162.5,38.10%,7300,1.5,4.0,4.6,175.7,0.0,24.9,28.0,16.6,0.0,0.0,100,,41,0.0,0.0,,,,,
Main,46122.0,ping,JNG,N,V5,vs OMG,3,162.5,38.10%,7300,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
Main,46122.0,Ppgod,SUP,Y,V5,vs OMG,3,162.5,38.10%,7300,1.5,2.0,12.5,31.0,31.4,31.4,76.2,0.0,31.39,31.39,100,,0,4.3,45.9,6.3,,,,
Main,46122.0,Killua,SUP,N,LGD,vs ES,3,-117.5,54.10%,7200,0.7,3.1,9.2,67.5,0.0,43.7,48.6,29.1,0.0,0.0,100,,40,0.0,0.0,,,,,
Main,46122.0,Victory Five,TEAM,Y,V5,vs OMG,3,162.5,38.10%,7200,0.0,0.0,0.0,0.0,19.3,50.3,15.5,12.4,31.7,31.7,100,,20,4.4,55.0,7.6,,,,
Main,46122.0,ZYF,SUP,N,V5,vs OMG,3,162.5,38.10%,7100,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
Main,46122.0,Smlz - STAR,ADC,Y,OMG,vs V5,3,-162.5,61.70%,10100,3.0,2.3,3.8,269.1,44.4,112.9,52.4,27.4,107.73,107.73,100,,48,7.1,106.8,10.6,,,,
Main,46122.0,Wink - STAR,ADC,Y,ES,vs LGD,3,117.5,46%,9800,4.4,2.2,7.1,343.4,31.7,112.9,83.5,32.5,96.26,96.26,100,,61,6.5,71.58,7.3,,,,
Main,46122.0,SamD - STAR,ADC,Y,V5,vs OMG,3,162.5,38.10%,9500,7.0,1.5,9.0,364.0,43.4,43.4,109.6,0.0,65.04,65.04,100,,0,4.6,114.9,12.1,,,,
Main,46122.0,Kramer - STAR,ADC,Y,LGD,vs ES,3,-117.5,54.10%,9400,4.0,2.8,6.2,269.1,36.8,113.1,68.2,30.5,100.97,100.97,100,,55,7.2,138.06,14.7,,,,
Main,46122.0,icon - STAR,MID,Y,OMG,vs V5,3,-162.5,61.70%,9200,2.6,2.5,4.4,260.2,45.5,108.3,51.6,25.1,105.95,105.95,100,,51,7.7,66.99,7.3,,,,
Main,46122.0,fenfen - STAR,MID,Y,ES,vs LGD,3,117.5,46%,8900,2.6,3.1,5.1,183.3,35.9,44.6,43.7,3.5,59.03,59.03,100,,0,4.4,105.0,11.8,,,,
Main,46122.0,H4cker - STAR,JNG,Y,OMG,vs V5,3,-162.5,61.70%,8800,1.6,2.3,5.8,172.2,36.6,92.4,46.9,22.3,88.4,88.4,100,,52,6.7,72.03,8.2,,,,
Main,46122.0,Curse - STAR,TOP,Y,OMG,vs V5,3,-162.5,61.70%,8700,2.5,3.1,3.3,240.0,40.8,90.3,42.0,19.8,90.93,90.93,100,,53,7.0,59.91,6.9,,,,
Main,46122.0,WEI - STAR,JNG,Y,ES,vs LGD,3,117.5,46%,8600,2.5,2.7,9.9,156.0,19.3,105.0,73.5,34.3,80.39,80.39,100,,53,6.2,75.57,8.8,,,,
Main,46122.0,xiye - STAR,MID,Y,LGD,vs ES,3,-117.5,54.10%,8400,3.8,2.8,4.7,251.7,31.4,96.9,54.3,26.2,86.42,86.42,100,,52,6.9,104.94,12.5,,,,
Main,46122.0,XiaoBai - STAR,TOP,Y,ES,vs LGD,3,117.5,46%,8400,2.7,2.7,7.3,242.9,20.7,92.7,66.4,28.8,74.25,74.25,100,,57,5.9,54.3,6.5,,,,
Main,46122.0,Weiwei - STAR,JNG,Y,V5,vs OMG,3,162.5,38.10%,8200,3.0,0.5,13.5,163.0,38.8,38.8,97.5,0.0,58.14,58.14,100,,0,4.7,86.73,10.6,,,,
Main,46122.0,Peanut - STAR,JNG,Y,LGD,vs ES,3,-117.5,54.10%,8200,3.4,2.5,6.5,185.8,29.5,107.2,62.2,31.1,90.84,90.84,100,,50,7.4,118.44,14.4,,,,
Main,46122.0,LangX - STAR,TOP,N,LGD,vs ES,3,-117.5,54.10%,8200,2.6,2.1,5.7,267.2,0.0,33.9,61.7,22.6,0.0,0.0,100,,63,0.0,77.73,9.5,,,,
Main,46122.0,Mole - STAR,MID,Y,V5,vs OMG,3,162.5,38.10%,8200,2.5,4.0,4.6,226.3,22.2,73.0,37.8,20.3,63.8,63.8,100,,46,5.2,86.25,10.5,,,,
Main,46122.0,Aliez - STAR,TOP,N,OMG,vs V5,3,-162.5,61.70%,8200,1.7,3.7,2.8,213.3,0.0,20.6,23.6,13.7,0.0,0.0,100,,42,0.0,0.0,,,,,
Main,46122.0,Sora - STAR,SUP,N,OMG,vs V5,3,-162.5,61.70%,8200,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
Main,46122.0,Lies - STAR,TOP,N,LGD,vs ES,3,-117.5,54.10%,8000,1.7,3.5,5.9,224.3,0.0,40.7,46.2,27.1,0.0,0.0,100,,41,0.0,0.0,,,,,
Main,46122.0,cold - STAR,SUP,Y,OMG,vs V5,3,-162.5,61.70%,7900,0.7,2.6,6.1,50.4,28.7,85.2,35.4,22.6,77.0,77.0,100,,36,6.5,58.38,7.4,,,,
Main,46122.0,Yuuki - STAR,MID,N,LGD,vs ES,3,-117.5,54.10%,7800,3.0,3.2,6.0,279.9,0.0,50.0,57.5,33.3,0.0,0.0,100,,42,0.0,0.0,,,,,
Main,46122.0,Biubiu - STAR,TOP,Y,V5,vs OMG,3,162.5,38.10%,7800,2.4,3.2,6.3,208.9,0.0,72.6,57.6,29.2,43.23,43.23,100,,49,3.7,89.49,11.5,,,,
Main,46122.0,rat - STAR,ADC,N,ES,vs LGD,3,117.5,46%,7800,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
Main,46122.0,CJJ - STAR,TOP,N,ES,vs LGD,3,117.5,46%,7800,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,11.16,1.4,,,,
Main,46122.0,ShiauC - STAR,SUP,Y,ES,vs LGD,3,117.5,46%,7700,1.4,3.1,10.0,35.8,17.6,90.9,60.0,29.3,70.35,70.35,100,,51,6.1,39.96,5.2,,,,
Main,46122.0,Garvey - STAR,TOP,Y,LGD,vs ES,3,-117.5,54.10%,7500,,,,,29.4,29.4,,,44.12,44.12,100,,0,3.9,18.48,2.5,,,,
Main,46122.0,Mark - STAR,SUP,Y,LGD,vs ES,3,-117.5,54.10%,7400,0.4,3.1,7.1,37.2,4.1,67.4,34.8,25.3,44.13,44.13,100,,27,4.0,91.2,12.3,,,,
Main,46122.0,y4 - STAR,ADC,N,V5,vs OMG,3,162.5,38.10%,7400,2.4,3.4,4.4,169.8,0.0,21.2,33.7,14.1,0.0,0.0,100,,58,0.0,0.0,,,,,
Main,46122.0,xiaohan - STAR,JNG,N,V5,vs OMG,3,162.5,38.10%,7300,2.5,4.1,4.4,143.7,0.0,15.9,30.1,10.6,0.0,0.0,100,,65,0.0,0.0,,,,,
Main,46122.0,clx - STAR,MID,N,V5,vs OMG,3,162.5,38.10%,7300,1.5,4.0,4.6,175.7,0.0,24.9,28.0,16.6,0.0,0.0,100,,41,0.0,0.0,,,,,
Main,46122.0,ping - STAR,JNG,N,V5,vs OMG,3,162.5,38.10%,7300,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
Main,46122.0,Ppgod - STAR,SUP,Y,V5,vs OMG,3,162.5,38.10%,7300,1.5,2.0,12.5,31.0,31.4,31.4,76.2,0.0,47.09,47.09,100,,0,4.3,68.85,9.4,,,,
Main,46122.0,Killua - STAR,SUP,N,LGD,vs ES,3,-117.5,54.10%,7200,0.7,3.1,9.2,67.5,0.0,43.7,48.6,29.1,0.0,0.0,100,,40,0.0,0.0,,,,,
Main,46122.0,ZYF - STAR,SUP,N,V5,vs OMG,3,162.5,38.10%,7100,,,,,0.0,0.0,,,0.0,0.0,100,,0,0.0,0.0,,,,,
Main,46138.0,Lwx,ADC,Y,FPX,vs LNG,3,-2425.0,96.20%,10200,4.1,1.4,7.4,234.1,46.3,133.8,74.2,35.0,81.29,81.29,100,,53,8.0,65.7,6.4,,,,
Main,46138.0,JackeyLove,ADC,N,TES,vs RW,3,-712.5,87.70%,9900,4.0,2.9,4.8,316.2,0.0,78.5,60.6,52.3,0.0,0.0,100,,14,0.0,0.0,,,,,
Main,46138.0,ZWuji,ADC,Y,RW,vs TES,3,712.5,12.30%,9400,3.7,2.6,6.2,261.0,18.0,95.0,71.6,30.8,48.8,48.8,100,,57,5.2,30.6,3.3,,,,
Main,46138.0,Doinb,MID,Y,FPX,vs LNG,3,-2425.0,96.20%,9300,4.7,1.7,7.1,277.5,49.8,138.0,76.0,35.3,85.06,85.06,100,,54,9.1,71.08,7.6,,,,
Main,46138.0,Knight,MID,Y,TES,vs RW,3,-712.5,87.70%,9100,4.9,2.3,5.9,302.3,44.2,161.7,74.9,47.0,91.18,91.18,100,,37,10.0,134.56,14.8,,,,
Main,46138.0,Light,ADC,Y,LNG,vs FPX,3,2425.0,4%,9000,2.2,2.5,3.2,278.1,11.2,62.2,38.0,20.4,31.6,31.6,100,,46,3.5,134.06,14.9,,,,
Main,46138.0,Tian,JNG,Y,FPX,vs LNG,3,-2425.0,96.20%,8800,2.7,1.9,8.4,181.6,39.4,116.2,63.9,30.7,70.1,70.1,100,,52,8.0,54.66,6.2,,,,
Main,46138.0,Khan,TOP,Y,FPX,vs LNG,3,-2425.0,96.20%,8800,4.8,1.4,6.2,238.9,42.3,117.8,49.7,30.2,72.52,72.52,100,,39,8.2,53.54,6.1,,,,
Main,46138.0,GimGoon,TOP,N,FPX,vs LNG,3,-2425.0,96.20%,8700,2.6,1.8,5.8,236.3,0.0,29.9,64.4,19.9,0.0,0.0,100,,69,0.0,0.0,,,,,
